experience_coding,python_user,r_user,sql_user,most_used,compensation
9.6,False,False,False,TensorFlow,51329
1.2,False,False,False,Keras,8175
23.2,False,False,True,Scikit-learn,30285
4.0,False,False,True,nan,55112
1.2,False,False,False,Scikit-learn,55737
9.0,False,False,True,Scikit-learn,59285
3.6,False,False,True,PyTorch,72107
1.5,False,False,False,nan,60049
3.0,False,False,False,PyTorch,36731
1.3,False,False,False,Scikit-learn,3831
0.0,False,False,False,nan,888
3.8,False,False,True,Scikit-learn,38623
3.1,False,False,False,Scikit-learn,44498
2.3,False,False,False,nan,52898
1.5,False,False,True,Scikit-learn,319
0.0,False,False,False,nan,1456
3.9,False,False,False,TensorFlow,51542
0.67,False,False,False,Keras,868
9.4,False,False,False,PyTorch,69346
1.2,False,False,False,Scikit-learn,73534
2.3,False,False,True,Keras,58233
1.3,False,False,False,TensorFlow,66424
1.3,False,False,False,Scikit-learn,56116
0.38,False,False,True,nan,61323
1.0,False,False,False,nan,63843
1.2,False,False,True,Scikit-learn,66029
2.5,False,False,True,nan,67712
5.5,False,False,False,PyTorch,221001
1.9,False,False,True,TensorFlow,71240
5.4,False,False,True,Scikit-learn,509
11.9,False,False,False,Scikit-learn,195504
2.5,False,False,True,Scikit-learn,412617
3.8,False,False,True,TensorFlow,268
0.72,False,False,False,Scikit-learn,291
3.1,False,False,False,TensorFlow,57911
25.9,False,False,True,Keras,270452
8.6,False,False,False,nan,433
2.5,False,False,True,Keras,69851
0.61,False,False,False,nan,16166
0.0,False,False,False,nan,25938
1.2,False,False,True,PyTorch,56473
0.6,False,False,False,TensorFlow,816
2.4,False,False,True,TensorFlow,1203
2.1,False,False,False,nan,1037
1.4,False,False,True,nan,10325
0.94,False,False,False,nan,58667
4.7,False,False,False,Scikit-learn,50058
5.8,False,False,False,PyTorch,73942
0.37,False,False,True,nan,55493
26.6,False,False,True,Keras,28094
6.9,False,False,False,Scikit-learn,61739
2.4,False,False,True,Keras,51432
15.5,False,False,True,Keras,317
0.83,False,False,False,nan,66762
9.9,False,False,True,Scikit-learn,28865
15.1,False,False,False,Scikit-learn,54620
0.4,False,False,True,nan,53900
3.0,False,False,True,Keras,64636
16.4,False,False,True,PyTorch,45614
4.5,False,False,False,Scikit-learn,54010
2.5,False,False,True,Keras,54133
4.6,False,False,False,Scikit-learn,860
14.8,False,False,False,nan,53393
7.4,False,False,False,Keras,3387
1.8,False,False,False,TensorFlow,116512
1.1,False,False,False,Keras,71110
0.58,False,False,False,nan,59798
21.4,False,False,True,nan,24660
1.4,False,False,True,PyTorch,73843
9.9,False,False,True,Scikit-learn,60110
1.8,False,False,False,Scikit-learn,4295
2.8,False,False,False,PyTorch,73005
9.6,False,False,True,PyTorch,34431
2.4,False,False,True,PyTorch,4960
7.0,False,False,True,Scikit-learn,73442
0.73,False,False,False,nan,74288
4.2,False,False,True,Scikit-learn,75568
4.5,False,False,True,nan,64564
0.71,False,False,False,nan,53035
3.0,False,False,True,Scikit-learn,761
2.5,False,False,False,nan,64327
4.2,False,False,True,Scikit-learn,60055
0.68,False,False,False,nan,64848
3.4,False,False,False,Keras,14364
0.67,False,False,False,TensorFlow,57321
0.53,False,False,True,PyTorch,48223
29.8,False,False,False,Scikit-learn,153407
4.7,False,False,True,nan,89100
2.8,False,False,False,TensorFlow,59628
8.5,False,False,False,Keras,9359
1.0,False,False,False,nan,29038
2.5,False,False,True,TensorFlow,778
2.7,False,False,True,TensorFlow,403
2.4,False,False,True,nan,64806
26.5,False,False,False,TensorFlow,66310
6.8,False,False,True,Scikit-learn,9079
0.61,False,False,False,Keras,73252
14.6,False,False,True,Scikit-learn,46782
5.0,False,False,True,Scikit-learn,66882
14.7,False,False,False,Scikit-learn,256368
1.3,False,False,False,nan,750
0.22,False,False,True,Scikit-learn,52576
5.0,False,False,False,TensorFlow,11328
11.3,False,False,False,Keras,77079
3.2,False,False,False,Scikit-learn,5755
8.4,False,False,True,Keras,53483
0.81,False,False,False,Keras,64527
2.7,False,False,True,nan,15418
2.7,False,False,False,TensorFlow,15178
2.5,False,False,True,Scikit-learn,71408
0.64,False,False,False,nan,60191
9.3,False,False,True,TensorFlow,35965
24.1,False,False,True,Scikit-learn,188588
1.0,False,False,True,Keras,296
6.2,False,False,False,PyTorch,70079
0.55,False,False,False,PyTorch,70678
1.5,False,False,False,Scikit-learn,55149
3.3,False,False,False,Keras,172418
0.0,False,False,False,nan,536
0.85,False,False,False,TensorFlow,54050
0.72,False,False,False,nan,29717
5.3,False,False,False,Scikit-learn,90863
2.4,False,False,True,Scikit-learn,1135
4.6,False,False,False,nan,52057
2.5,False,False,False,Keras,72198
3.1,False,False,False,nan,41123
3.2,False,False,True,Scikit-learn,6918
6.7,False,False,True,Scikit-learn,41932
9.3,False,False,False,TensorFlow,5236
3.5,False,False,True,TensorFlow,66348
2.4,False,False,False,nan,59640
4.1,False,False,False,TensorFlow,69838
3.5,False,False,True,Keras,55409
7.1,False,False,False,Scikit-learn,17926
1.3,False,False,False,Scikit-learn,273
2.8,False,False,False,Scikit-learn,60814
1.8,False,False,False,TensorFlow,68699
0.96,False,False,True,nan,21349
2.3,False,False,False,Scikit-learn,63697
0.5,False,False,False,nan,35991
0.0,False,False,False,nan,12161
1.3,False,False,True,PyTorch,6917
0.25,False,False,False,Scikit-learn,10916
0.82,False,False,True,nan,23730
6.1,False,False,False,Scikit-learn,117546
0.37,False,False,False,nan,2152
1.2,False,False,True,Scikit-learn,1097188
9.1,False,False,True,TensorFlow,16639
21.1,False,False,True,TensorFlow,78958
3.9,False,False,False,Scikit-learn,71425
0.0,False,False,False,nan,39480
11.4,False,False,True,nan,89246
9.0,False,False,False,TensorFlow,166644
0.76,False,False,False,nan,72193
15.3,False,False,True,nan,60385
0.63,False,False,True,nan,1758
0.0,False,False,False,nan,237
1.7,False,False,False,Scikit-learn,7984
6.4,False,False,True,nan,74536
1.0,False,False,True,Scikit-learn,8055
5.2,False,False,False,TensorFlow,239
1.4,False,False,True,Keras,4972
20.8,False,False,True,Scikit-learn,120874
1.5,False,False,False,Scikit-learn,65306
0.57,False,False,False,TensorFlow,62655
6.7,False,False,True,Scikit-learn,14998
0.92,False,False,False,nan,53717
18.9,False,False,True,Scikit-learn,123265
18.9,False,False,False,Scikit-learn,251641
3.9,False,False,False,Scikit-learn,5214
4.0,False,False,True,nan,76118
0.79,False,False,False,nan,72893
25.2,False,False,False,Keras,16364
1.3,False,False,True,Scikit-learn,57992
15.4,False,False,True,nan,118527
0.0,False,False,False,nan,351
8.8,False,False,False,nan,563
16.7,False,False,True,Scikit-learn,20597
0.48,False,False,False,Scikit-learn,57517
11.2,False,False,False,PyTorch,64966
2.5,False,False,False,nan,57120
4.6,False,False,True,TensorFlow,82456
0.94,False,False,True,nan,56687
8.8,False,False,False,Scikit-learn,2748
2.3,False,False,True,nan,67678
0.79,False,False,False,Scikit-learn,402
3.9,False,False,False,Scikit-learn,71397
23.1,False,False,True,Scikit-learn,53162
29.6,False,False,True,Scikit-learn,9549
20.8,False,False,False,Scikit-learn,50105
0.25,False,False,False,nan,3137
3.7,False,False,False,Scikit-learn,62131
2.2,False,False,True,nan,1753
0.25,False,False,False,nan,62533
1.6,False,False,False,nan,61717
28.6,False,False,True,nan,218
1.2,False,False,False,nan,66389
1.2,False,False,False,Scikit-learn,62671
3.0,False,False,True,TensorFlow,449
1.3,False,False,False,Keras,18676
4.6,False,False,False,PyTorch,60214
0.65,False,False,False,nan,58046
2.8,False,False,False,nan,27858
0.71,False,False,False,nan,65167
1.8,False,False,False,nan,55899
1.3,False,False,True,nan,65916
6.0,False,False,True,nan,876
2.6,False,False,False,Scikit-learn,55467
0.59,False,False,False,nan,40056
4.7,False,False,False,Scikit-learn,59370
3.6,False,False,True,Scikit-learn,1694
25.9,False,False,False,nan,176326
2.1,False,False,False,Scikit-learn,64726
2.5,False,False,False,nan,56843
5.2,False,False,False,nan,51419
1.6,False,False,True,nan,60587
3.4,False,False,True,TensorFlow,64391
2.4,False,False,False,PyTorch,26904
0.57,False,False,True,nan,63488
6.1,False,False,True,Scikit-learn,111185
1.5,False,False,False,TensorFlow,67531
0.48,False,False,False,nan,69484
0.98,False,False,False,Scikit-learn,73087
2.5,False,False,False,PyTorch,65564
1.3,False,False,True,nan,908
11.6,False,False,False,Keras,94755
0.29,False,False,True,Scikit-learn,381
3.2,False,False,True,nan,72065
0.69,False,False,True,nan,16579
17.9,False,False,True,nan,61580
2.0,False,False,True,Keras,54452
1.7,False,False,True,PyTorch,61374
2.3,False,False,False,nan,53355
4.7,False,False,False,TensorFlow,49386
13.7,False,False,True,Scikit-learn,105210
9.5,False,False,True,Keras,76276
2.3,False,False,True,Scikit-learn,29697
0.57,False,False,True,Scikit-learn,883
1.2,False,False,False,Keras,18222
2.9,False,False,False,Scikit-learn,36202
1.1,False,False,False,PyTorch,59007
18.1,False,False,False,TensorFlow,94923
2.1,False,False,False,nan,65793
6.0,False,False,False,Scikit-learn,113472
6.0,False,False,False,Scikit-learn,114011
0.54,False,False,False,nan,73709
9.5,False,False,True,nan,52523
4.5,False,False,False,nan,7375
2.0,False,False,True,TensorFlow,69722
9.5,False,False,False,TensorFlow,932
5.0,False,False,False,Scikit-learn,1686
4.2,False,False,False,PyTorch,52133
29.2,False,False,True,Keras,56101
2.9,False,False,True,Scikit-learn,54211
0.89,False,False,False,nan,73502
0.97,False,False,True,nan,51673
0.0,False,False,False,nan,51642
0.75,False,False,False,nan,65858
7.1,False,False,False,TensorFlow,51667
1.7,False,False,False,Scikit-learn,57827
1.9,False,False,True,Scikit-learn,2278
0.41,False,False,True,Keras,64337
1.4,False,False,False,TensorFlow,120803
0.27,False,False,False,Keras,63252
0.39,False,False,False,nan,1623
0.56,False,False,False,nan,65454
27.4,False,False,True,Scikit-learn,109184
2.7,False,False,False,TensorFlow,73270
2.9,False,False,False,Scikit-learn,47710
0.47,False,False,False,nan,67060
0.76,False,False,False,Scikit-learn,73867
3.6,False,False,False,Scikit-learn,21435
7.4,False,False,True,Scikit-learn,5267
0.28,False,False,False,nan,63896
0.42,False,False,False,Scikit-learn,2676
1.1,False,False,True,TensorFlow,70071
0.99,False,False,False,Scikit-learn,64121
1.5,False,False,False,TensorFlow,60060
2.9,False,False,False,nan,57176
26.3,False,False,True,Scikit-learn,73261
2.6,False,False,True,TensorFlow,69623
2.5,False,False,True,Scikit-learn,73989
20.3,False,False,True,TensorFlow,99
3.9,False,False,False,Scikit-learn,50663
0.63,False,False,False,nan,166
2.9,False,False,True,nan,74774
9.5,False,False,True,TensorFlow,127
1.4,False,False,True,Scikit-learn,1503
17.4,False,False,True,TensorFlow,2395
26.2,False,False,False,Scikit-learn,1962
6.8,False,False,True,Scikit-learn,465
0.27,False,False,False,nan,71747
9.2,False,False,True,TensorFlow,21762
16.7,False,False,False,Keras,74186
7.6,False,False,False,PyTorch,51801
3.4,False,False,False,TensorFlow,73509
0.76,False,False,True,TensorFlow,54678
8.1,False,False,True,TensorFlow,187515
0.0,False,False,False,nan,871
1.9,False,False,True,nan,59788
2.1,False,False,False,Scikit-learn,65883
0.0,False,False,False,nan,14101
2.1,False,False,False,nan,657
0.86,False,False,False,nan,61798
13.5,False,False,True,PyTorch,135888
2.0,False,False,False,Scikit-learn,64864
0.6,False,False,False,PyTorch,286
22.7,False,False,True,Scikit-learn,116182
0.68,False,False,False,TensorFlow,64096
7.7,False,False,False,Scikit-learn,51049
4.7,False,False,True,Scikit-learn,53310
1.7,False,False,True,nan,7063
9.0,False,False,False,Keras,176193
4.5,False,False,False,Scikit-learn,56428
2.8,False,False,False,Scikit-learn,56244
0.59,False,False,False,TensorFlow,2810
0.41,False,False,False,nan,68485
5.0,False,False,True,Scikit-learn,36971
3.4,False,False,False,Scikit-learn,36179
0.6,False,False,False,nan,122357
7.9,False,False,False,Scikit-learn,63172
9.2,False,False,False,nan,28921
3.9,False,False,True,nan,5081
26.8,False,False,False,TensorFlow,916
28.7,False,False,False,nan,72758
13.5,False,False,False,Scikit-learn,3202
1.7,False,False,False,TensorFlow,54948
2.9,False,False,False,PyTorch,59870
16.4,False,False,False,Scikit-learn,60340
8.4,False,False,False,Scikit-learn,216959
1.5,False,False,False,nan,59947
6.6,False,False,False,TensorFlow,37475
3.4,False,False,True,Scikit-learn,66244
2.9,False,False,False,Scikit-learn,8132
1.4,False,False,False,Scikit-learn,60679
0.78,False,False,False,nan,73816
4.6,False,False,True,Keras,39114
0.65,False,False,False,Scikit-learn,82
5.5,False,False,False,TensorFlow,51395
9.0,False,False,False,nan,70633
4.2,False,False,True,Scikit-learn,66821
21.9,False,False,False,Scikit-learn,32410
2.1,False,False,False,Keras,7805
6.2,False,False,True,nan,15521
5.4,False,False,True,nan,36884
2.2,False,False,False,nan,3670
24.7,False,False,False,Scikit-learn,12790
9.2,False,False,False,Scikit-learn,35417
2.0,False,False,True,Keras,1722
3.1,False,False,False,Scikit-learn,57085
3.8,False,False,True,PyTorch,73523
18.5,False,False,False,Scikit-learn,59322
1.2,False,False,False,nan,64453
2.6,False,False,True,Keras,575
0.2,False,False,True,nan,51042
0.55,False,False,True,TensorFlow,53864
0.0,False,False,False,nan,71326
0.65,False,False,False,Keras,74049
0.76,False,False,False,nan,204
0.81,False,False,True,nan,52865
28.2,False,False,False,TensorFlow,153395
21.5,False,False,True,PyTorch,455751
0.42,False,False,True,Scikit-learn,16572
0.83,False,False,False,Scikit-learn,71245
4.8,False,False,False,TensorFlow,728
0.0,False,False,False,nan,34697
5.9,False,False,True,nan,70656
15.9,False,False,False,Scikit-learn,560916
0.48,False,False,False,nan,10165
0.78,False,False,True,nan,57294
0.29,False,False,True,nan,72442
1.4,False,False,True,Scikit-learn,14262
6.7,False,False,True,Scikit-learn,69895
2.2,False,False,True,TensorFlow,5425
2.4,False,False,False,Scikit-learn,61251
1.1,False,False,False,nan,54977
10.6,False,False,False,TensorFlow,1077389
26.2,False,False,False,TensorFlow,70342
10.6,False,False,False,nan,3530
0.29,False,False,False,Keras,10154
10.2,False,False,False,Scikit-learn,69278
2.4,False,False,True,TensorFlow,57776
2.8,False,False,True,Scikit-learn,71355
7.8,False,False,False,Keras,35166
2.9,False,False,True,Scikit-learn,2187
0.3,False,False,False,nan,191
0.72,False,False,False,nan,59953
6.4,False,False,True,Keras,74050
10.4,False,False,False,Keras,576352
1.1,False,False,False,Scikit-learn,52370
1.9,False,False,True,Scikit-learn,1872
1.5,False,False,True,TensorFlow,803
1.5,False,False,False,TensorFlow,50467
2.7,False,False,False,nan,63135
30.0,False,False,True,PyTorch,225616
2.6,False,False,False,Scikit-learn,85811
18.6,False,False,False,Scikit-learn,56845
20.6,False,False,False,nan,26332
6.6,False,False,False,Keras,71340
0.65,False,False,False,nan,2273
5.0,False,False,True,Scikit-learn,53519
0.65,False,False,False,Scikit-learn,2443
7.2,False,False,True,Keras,60775
0.0,False,False,False,nan,695
4.3,False,False,True,Scikit-learn,12733
4.9,False,False,False,Keras,14571
1.3,False,False,True,nan,922
18.6,False,False,True,PyTorch,73589
1.0,False,False,False,nan,67073
0.58,False,False,True,nan,55801
17.7,False,False,True,Scikit-learn,23829
2.2,False,False,True,Scikit-learn,14574
1.1,False,False,True,PyTorch,64011
2.0,False,False,True,TensorFlow,52057
4.7,False,False,True,Scikit-learn,67919
25.7,False,False,False,Scikit-learn,70062
18.3,False,False,True,Scikit-learn,118481
0.69,False,False,False,PyTorch,66691
3.6,False,False,False,PyTorch,498
11.8,False,False,True,Scikit-learn,25151
26.7,False,False,False,nan,232749
29.7,False,False,True,Scikit-learn,33290
4.8,False,False,True,nan,4780
18.2,False,False,True,Scikit-learn,667
0.99,False,False,False,Scikit-learn,62671
0.49,False,False,True,nan,74461
2.9,False,False,False,TensorFlow,58838
2.9,False,False,False,Scikit-learn,6941
19.4,False,False,True,nan,69513
1.9,False,False,False,TensorFlow,4689
19.7,False,False,True,Keras,58016
8.9,False,False,True,TensorFlow,10676
15.5,False,False,False,PyTorch,106781
2.9,False,False,False,Scikit-learn,51312
1.5,False,False,False,Scikit-learn,74936
1.7,False,False,False,TensorFlow,72755
4.0,False,False,True,TensorFlow,50138
4.3,False,False,True,TensorFlow,1258
23.4,False,False,True,PyTorch,578242
1.8,False,False,False,nan,54127
1.8,False,False,False,TensorFlow,61742
0.83,False,False,True,nan,58715
2.4,False,False,True,Scikit-learn,1699
8.5,False,False,False,Scikit-learn,782
25.6,False,False,True,TensorFlow,66146
5.9,False,False,False,TensorFlow,17303
0.27,False,False,False,Scikit-learn,57404
1.7,False,False,True,nan,100253
2.1,False,False,True,nan,57319
0.87,False,False,False,PyTorch,61940
1.9,False,False,True,Scikit-learn,70336
3.3,False,False,False,PyTorch,1781
0.41,False,False,False,Scikit-learn,64506
1.0,False,False,True,nan,71924
4.5,False,False,True,nan,67292
29.6,False,False,True,Scikit-learn,34629
3.2,False,False,False,Scikit-learn,66950
0.85,False,False,False,Keras,61923
0.82,False,False,True,Scikit-learn,17596
14.4,False,False,True,Scikit-learn,1877
7.2,False,False,False,Scikit-learn,20606
0.69,False,False,False,nan,69221
1.8,False,False,False,Scikit-learn,76346
2.9,False,False,False,TensorFlow,62965
0.85,False,False,False,Scikit-learn,51697
27.1,False,False,False,PyTorch,54897
9.8,False,False,False,nan,4746
28.9,False,False,True,Scikit-learn,75521
2.6,False,False,False,Keras,11502
0.79,False,False,True,Scikit-learn,67556
14.0,False,False,True,TensorFlow,453591
0.52,False,False,False,nan,61971
7.4,False,False,False,Scikit-learn,68971
1.5,False,False,True,nan,51512
29.5,False,False,True,PyTorch,2675
1.0,False,False,False,Scikit-learn,537
2.2,False,False,False,TensorFlow,65408
23.8,False,False,True,Scikit-learn,28209
0.72,False,False,False,Keras,62580
0.9,False,False,False,Scikit-learn,67959
0.87,False,False,False,nan,57503
2.9,False,False,False,Scikit-learn,71550
1.2,False,False,False,nan,59727
2.1,False,False,False,nan,65178
17.5,False,False,True,nan,11417
2.8,False,False,True,TensorFlow,1780
20.0,False,False,False,TensorFlow,19277
0.82,False,False,True,nan,59212
1.2,False,False,True,Scikit-learn,846
19.9,False,False,False,nan,52827
1.0,False,False,False,TensorFlow,67191
0.93,False,False,False,TensorFlow,55143
4.3,False,False,False,PyTorch,74362
3.3,False,False,True,Keras,65863
0.58,False,False,True,TensorFlow,63571
0.0,False,False,False,nan,324
2.9,False,False,False,PyTorch,60778
4.0,False,False,True,nan,56943
2.6,False,False,False,nan,60375
2.7,False,False,False,nan,2209
4.9,False,False,True,Scikit-learn,59598
0.21,False,False,False,Keras,242
4.7,False,False,False,Scikit-learn,8227
1.1,False,False,True,Scikit-learn,666
9.9,False,False,True,Scikit-learn,104119
4.9,False,False,True,Scikit-learn,16210
4.3,False,False,False,TensorFlow,4686
0.77,False,False,False,nan,70558
7.5,False,False,True,PyTorch,40513
14.6,False,False,True,Scikit-learn,59270
9.2,False,False,False,PyTorch,126
0.82,False,False,False,nan,71105
1.9,False,False,False,Scikit-learn,24262
3.4,False,False,False,TensorFlow,54002
4.5,False,False,True,PyTorch,64181
4.4,False,False,False,Scikit-learn,70510
0.95,False,False,False,nan,60598
0.42,False,False,True,Scikit-learn,3894
3.7,False,False,True,Scikit-learn,12511
3.6,False,False,True,Scikit-learn,57206
5.6,False,False,True,Keras,194
3.8,False,False,True,Scikit-learn,126555
0.55,False,False,False,nan,60461
3.7,False,False,False,TensorFlow,861
4.0,False,False,True,Keras,21366
3.7,False,False,True,Scikit-learn,73377
5.1,False,False,False,Scikit-learn,14119
0.47,False,False,True,nan,70343
6.6,False,False,False,TensorFlow,22427
2.4,False,False,True,nan,70366
4.1,False,False,False,nan,49817
17.0,False,False,True,nan,71041
14.3,False,False,False,Scikit-learn,4738
16.2,False,False,False,Scikit-learn,975
0.29,False,False,True,TensorFlow,23473
1.1,False,False,False,TensorFlow,57133
0.99,False,False,True,TensorFlow,53555
0.99,False,False,False,Scikit-learn,68882
2.9,False,False,False,nan,63160
2.4,False,False,False,Keras,63894
0.51,False,False,True,Scikit-learn,313
0.84,False,False,False,Scikit-learn,61581
1.9,False,False,True,Scikit-learn,73902
4.6,False,False,True,nan,50020
29.0,False,False,True,nan,74183
2.6,False,False,True,Scikit-learn,3628
4.4,False,False,False,TensorFlow,45
1.3,False,False,False,Scikit-learn,60507
4.3,False,False,False,Scikit-learn,59541
1.1,False,False,False,nan,53870
19.7,False,False,True,TensorFlow,31506
1.4,False,False,True,TensorFlow,175362
0.29,False,False,False,nan,24384
28.8,False,False,True,nan,59239
2.8,False,False,False,Scikit-learn,67273
2.1,False,False,False,Scikit-learn,73563
11.2,False,False,False,nan,39805
0.81,False,False,False,nan,987
0.87,False,False,False,Keras,13499
21.6,False,False,True,PyTorch,29948
0.5,False,False,True,TensorFlow,4317
0.52,False,False,False,Scikit-learn,70793
3.5,False,False,True,Scikit-learn,10463
0.99,False,False,False,nan,61597
7.0,False,False,False,Scikit-learn,63087
0.32,False,False,True,nan,61573
1.2,False,False,False,Scikit-learn,11227
4.7,False,False,True,nan,60137
1.2,False,False,True,Scikit-learn,4713
2.3,False,False,False,Scikit-learn,6761
2.5,False,False,False,Scikit-learn,59019
1.3,False,False,True,TensorFlow,53494
1.3,False,False,False,Scikit-learn,129
3.9,False,False,True,Scikit-learn,69654
9.0,False,False,True,Scikit-learn,1150
4.6,False,False,False,nan,49150
19.8,False,False,False,nan,73907
2.1,False,False,False,TensorFlow,70632
2.8,False,False,False,TensorFlow,351
0.86,False,False,False,nan,57652
2.7,False,False,False,Keras,56621
4.4,False,False,True,Scikit-learn,988
4.0,False,False,False,Keras,68148
3.2,False,False,False,Scikit-learn,55710
0.61,False,False,False,TensorFlow,52237
2.2,False,False,False,PyTorch,192231
0.57,False,False,False,Scikit-learn,74950
4.6,False,False,False,nan,50586
0.93,False,False,False,nan,73858
17.9,False,False,True,TensorFlow,16396
2.2,False,False,True,TensorFlow,50308
15.4,False,False,True,PyTorch,256731
7.7,False,False,True,Scikit-learn,63420
0.56,False,False,True,Scikit-learn,63283
0.3,False,False,True,nan,5611
3.2,False,False,True,nan,175
18.6,False,False,True,TensorFlow,113414
15.1,False,False,False,Scikit-learn,3636
28.0,False,False,True,Scikit-learn,40888
7.7,False,False,False,nan,1734
2.7,False,False,True,nan,508
1.2,False,False,False,nan,41076
2.0,False,False,False,Keras,62405
0.85,False,False,False,PyTorch,66734
0.35,False,False,False,TensorFlow,332
21.4,False,False,False,PyTorch,58192
0.35,False,False,False,nan,3389
3.5,False,False,False,PyTorch,116113
3.6,False,False,False,Scikit-learn,986
21.0,False,False,False,Keras,11229
6.2,False,False,False,TensorFlow,219897
9.1,False,False,True,PyTorch,1987
4.7,False,False,False,Scikit-learn,72994
2.5,False,False,False,TensorFlow,58032
0.92,False,False,False,Scikit-learn,71335
0.75,False,False,False,nan,55319
3.2,False,False,False,nan,55593
0.0,False,False,False,nan,13999
2.2,False,False,False,Keras,70072
4.3,False,False,False,PyTorch,55100
18.8,False,False,True,Scikit-learn,36282
1.3,False,False,False,nan,68282
8.9,False,False,True,PyTorch,159904
3.8,False,False,False,TensorFlow,50507
23.6,False,False,False,Scikit-learn,92775
3.1,False,False,False,Keras,69370
3.8,False,False,False,Keras,58218
22.6,False,False,True,nan,64722
0.67,False,False,False,nan,65225
1.4,False,False,True,TensorFlow,58935
6.5,False,False,False,Scikit-learn,397
1.3,False,False,False,Scikit-learn,393
4.4,False,False,False,nan,18932
0.96,False,False,False,Scikit-learn,71715
2.1,False,False,False,nan,62334
1.6,False,False,True,TensorFlow,6092
4.3,False,False,True,Scikit-learn,65968
0.36,False,False,False,Scikit-learn,56708
4.5,False,False,False,TensorFlow,73198
3.9,False,False,True,nan,60639
0.58,False,False,False,Scikit-learn,74612
5.7,False,False,False,nan,45410
19.4,False,False,True,PyTorch,13220
1.1,False,False,True,Scikit-learn,70054
0.71,False,False,False,Keras,67551
0.0,False,False,False,nan,10754
4.5,False,False,False,nan,52569
22.5,False,False,True,nan,100150
0.5,False,False,False,nan,62945
2.6,False,False,True,Scikit-learn,62938
2.9,False,False,False,Scikit-learn,51006
1.5,False,False,False,nan,56300
0.56,False,False,True,Scikit-learn,55576
21.1,False,False,False,TensorFlow,73292
0.98,False,False,True,Scikit-learn,56912
26.8,False,False,False,TensorFlow,56520
0.38,False,False,True,Scikit-learn,18873
2.8,False,False,True,TensorFlow,63828
1.7,False,False,True,nan,58260
7.7,False,False,False,Scikit-learn,885
19.1,False,False,True,nan,124841
0.78,False,False,False,nan,71929
2.5,False,False,False,Scikit-learn,624
19.9,False,False,True,TensorFlow,73520
2.3,False,False,False,Scikit-learn,37690
24.9,False,False,True,Scikit-learn,31161
2.0,False,False,False,Scikit-learn,64750
3.4,False,False,True,Scikit-learn,4866
6.2,False,False,False,Scikit-learn,80303
7.8,False,False,False,Scikit-learn,850
1.9,False,False,True,TensorFlow,67633
0.82,False,False,False,Scikit-learn,69032
4.7,False,False,False,Scikit-learn,3931
2.2,False,False,False,PyTorch,69801
0.81,False,False,False,nan,58304
15.1,False,False,True,TensorFlow,69294
1.3,False,False,True,TensorFlow,59020
0.81,False,False,True,nan,69947
2.8,False,False,False,Scikit-learn,1198
0.33,False,False,False,PyTorch,51717
0.53,False,False,False,Keras,370
4.7,False,False,True,PyTorch,73319
8.3,False,False,False,Scikit-learn,53112
5.5,False,False,False,TensorFlow,16409
3.4,False,False,False,Scikit-learn,71811
4.4,False,False,True,nan,51295
15.9,False,False,False,Scikit-learn,12677
8.1,False,False,False,nan,59786
2.5,False,False,True,TensorFlow,9451
2.0,False,False,False,Keras,111
1.4,False,False,False,nan,71970
4.2,False,False,False,nan,53800
0.86,False,False,False,nan,7202
16.3,False,False,True,nan,52288
8.1,False,False,True,Keras,5108
0.47,False,False,False,Keras,2365
15.5,False,False,False,TensorFlow,96282
1.5,False,False,False,TensorFlow,4122
2.5,False,False,True,PyTorch,3872
9.1,False,False,False,PyTorch,52442
2.7,False,False,False,nan,1675
0.64,False,False,False,nan,60573
2.9,False,False,True,TensorFlow,61065
0.65,False,False,False,nan,62492
2.9,False,False,False,Scikit-learn,70346
0.7,False,False,False,nan,54607
2.9,False,False,False,TensorFlow,59
3.0,False,False,False,nan,108138
0.83,False,False,False,nan,52051
0.71,False,False,True,nan,54040
24.5,False,False,True,Scikit-learn,65945
0.63,False,False,False,nan,57070
7.7,False,False,True,nan,54229
0.97,False,False,False,Scikit-learn,66346
2.6,False,False,False,PyTorch,72057
0.62,False,False,True,Scikit-learn,144
28.9,False,False,True,nan,68227
5.5,False,False,True,Scikit-learn,11183
1.7,False,False,False,nan,68032
9.9,False,False,True,Scikit-learn,111536
0.91,False,False,False,PyTorch,53836
1.6,False,False,False,PyTorch,327
2.5,False,False,False,Scikit-learn,59420
4.1,False,False,False,Scikit-learn,58289
2.9,False,False,False,nan,65725
3.0,False,False,False,TensorFlow,15164
0.96,False,False,False,TensorFlow,67073
1.6,False,False,False,Scikit-learn,61866
2.7,False,False,True,Scikit-learn,61144
17.0,False,False,True,Scikit-learn,52640
2.4,False,False,False,nan,54848
3.7,False,False,False,Scikit-learn,18111
7.0,False,False,True,Scikit-learn,3384
9.7,False,False,False,Scikit-learn,61853
1.2,False,False,False,Scikit-learn,54181
0.0,False,False,False,nan,30112
2.7,False,False,False,nan,71200
0.69,False,False,False,PyTorch,53866
0.38,False,False,False,nan,58638
2.8,False,False,True,nan,80198
11.9,False,False,False,Scikit-learn,86833
2.4,False,False,False,nan,52595
2.2,False,False,False,nan,9979
0.0,False,False,False,nan,22
2.4,False,False,False,nan,74130
3.3,False,False,True,Scikit-learn,93336
2.7,False,False,False,nan,62965
3.7,False,False,True,Scikit-learn,60297
6.0,False,False,False,Scikit-learn,66223
2.6,False,False,False,Scikit-learn,56887
